lemma,form,gold_upos,pred_upos,purity,entropy,rival,distribution,in_train,train_freq,pos_err,log_freq
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
oma,oman,ADJ,ADJ,0.5528624653407435,0.9919218611345986,PRON,"ADJ: 0.55, PRON: 0.45",True,224,0,5.41610040220442
todistus,todistuksensa,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
peruste,perusteella,NOUN,NOUN,0.8506513891301765,0.6082077997526432,ADV,"NOUN: 0.85, ADV: 0.15",True,62,0,4.143134726391533
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
vaan,vaan,CCONJ,CCONJ,0.08509461017902466,0.9386486179963216,SCONJ,"SCONJ: 0.82, CCONJ: 0.09, PRON: 0.07",True,98,0,4.59511985013459
se,sen,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
saada,saatava,VERB,VERB,1.0,0.0,,VERB: 1.00,True,599,0,6.396929655216146
kolmas,kolmannen,ADJ,ADJ,0.5014989196726836,1.2939612138840635,PRON,"ADJ: 0.50, PRON: 0.43, PROPN: 0.07",True,90,0,4.51085950651685
osa#puoli,osapuolen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,37,0,3.6375861597263857
arvio,arvio,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
nimittäin,nimittäin,ADV,ADV,1.0,0.0,,ADV: 1.00,True,16,0,2.833213344056216
aina,aina,ADV,ADV,1.0,0.0,,ADV: 1.00,True,109,0,4.700480365792417
silloin,silloin,ADV,ADV,0.30946712686385136,0.892557390021825,SCONJ,"SCONJ: 0.69, ADV: 0.31",True,94,0,4.553876891600541
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
kun,kun,SCONJ,SCONJ,0.7412913343034834,1.1290888029298842,CCONJ,"SCONJ: 0.74, CCONJ: 0.18",True,455,0,6.1224928095143865
tuote,tuotteen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,64,0,4.174387269895637
viallinen,viallisesta,ADJ,ADJ,,,,,True,2,0,1.0986122886681098
toiminta,toiminnasta,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,96,0,4.574710978503383
voida,voi,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
olla,olla,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
vaara,vaaraa,NOUN,NOUN,0.056932567501395484,1.6235483336046532,ADJ,"ADJ: 0.55, VERB: 0.21, ADV: 0.18, NOUN: 0.06",True,15,0,2.772588722239781
käyttäjä,käyttäjälle,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,16,0,2.833213344056216
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
tämä,Näissä,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
tapaus,tapauksissa,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,63,0,4.1588830833596715
kolmas,kolmannen,ADJ,ADJ,0.5014989196726836,1.2939612138840635,PRON,"ADJ: 0.50, PRON: 0.43, PROPN: 0.07",True,90,0,4.51085950651685
osa#puoli,osapuolen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,37,0,3.6375861597263857
arviointi,arvioinnin,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,11,0,2.4849066497880004
käyttäminen,käyttäminen,NOUN,NOUN,,,,,True,5,0,1.791759469228055
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
jo,jo,ADV,ADV,0.4862782804804985,0.9994566544212136,CCONJ,"CCONJ: 0.51, ADV: 0.49",True,257,0,5.552959584921617
nyt,nyt,ADV,ADV,0.4059048548506051,0.9743000843623569,PRON,"PRON: 0.59, ADV: 0.41",True,248,0,5.517452896464707
pakollinen,pakollista,ADJ,ADJ,,,,,True,5,0,1.791759469228055
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
kyseinen,Kyseisen,ADJ,ADJ,0.5017079963979504,1.2920521359037522,PRON,"ADJ: 0.50, PRON: 0.43, PROPN: 0.07",True,86,0,4.465908118654584
vaatimusten#mukaisuus,vaatimustenmukaisuutta,NOUN,NOUN,,,,,False,0,0,0.0
arvioida,arvioivien,VERB,VERB,1.0,0.0,,VERB: 1.00,True,48,0,3.8918202981106265
elin,elinten,NOUN,NOUN,,,,,True,10,0,2.3978952727983707
toiminta,toimintaa,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,96,0,4.574710978503383
voida,voidaan,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
parantaa,parantaa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,19,0,2.995732273553991
huomattavasti,huomattavasti,ADV,ADV,0.8766658671251355,0.5388693903930709,PROPN,"ADV: 0.88, PROPN: 0.12",True,24,0,3.2188758248682006
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
komissio,Komissio,NOUN,NOUN,0.06441206479854332,1.256388154553087,PROPN,"PROPN: 0.56, PRON: 0.38, NOUN: 0.06",True,231,0,5.44673737166631
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
tehdä,tehnyt,VERB,VERB,1.0,0.0,,VERB: 1.00,True,531,0,6.2766434893416445
se,siitä,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
ehdotus,ehdotuksia,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,45,0,3.828641396489095
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
sinä,te,PRON,PRON,0.5374764086510173,1.2242224328033502,ADV,"PRON: 0.54, ADV: 0.41",True,197,0,5.288267030694535
voida,voitte,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
EU,EU:n,PROPN,PROPN,0.1793876543267816,1.5537740256685857,PRON,"PRON: 0.53, ADJ: 0.27, PROPN: 0.18",True,104,0,4.653960350157523
lain#säätäjä,lainsäätäjänä,NOUN,NOUN,,,,,False,0,0,0.0
tarkastella,tarkastella,VERB,VERB,1.0,0.0,,VERB: 1.00,True,29,0,3.4011973816621555
se,niitä,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
komissio,Komission,NOUN,NOUN,0.06441206479854332,1.256388154553087,PROPN,"PROPN: 0.56, PRON: 0.38, NOUN: 0.06",True,231,0,5.44673737166631
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
sinä,teidän,PRON,PRON,0.5374764086510173,1.2242224328033502,ADV,"PRON: 0.54, ADV: 0.41",True,197,0,5.288267030694535
lain#säätäjä,lainsäätäjänä,NOUN,NOUN,,,,,False,0,0,0.0
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
nyt,nyt,ADV,ADV,0.4059048548506051,0.9743000843623569,PRON,"PRON: 0.59, ADV: 0.41",True,248,0,5.517452896464707
päättää,päätettävä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,80,0,4.394449154672439
vaikea,vaikeasta,ADJ,ADJ,0.7207081974028842,1.2914823686117671,ADV,"ADJ: 0.72, ADV: 0.11, VERB: 0.10, NOUN: 0.07",True,43,0,3.784189633918261
lelu,leluja,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
koskea,koskevasta,VERB,VERB,1.0,0.0,,VERB: 1.00,True,217,0,5.384495062789089
kysymys,kysymyksestä,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,87,0,4.477336814478207
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
haluta,Halutaanko,VERB,AUX,1.0,0.0,,VERB: 1.00,True,235,1,5.4638318050256105
lelu#ala,lelualalla,NOUN,NOUN,,,,,False,0,0,0.0
mennä,mennä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,151,0,5.0238805208462765
se,siihen,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
kolmas,kolmas,ADJ,ADJ,0.5014989196726836,1.2939612138840635,PRON,"ADJ: 0.50, PRON: 0.43, PROPN: 0.07",True,90,0,4.51085950651685
osa#puoli,osapuoli,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,37,0,3.6375861597263857
arvioida,arvioi,VERB,VERB,1.0,0.0,,VERB: 1.00,True,48,0,3.8918202981106265
joka,joka,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
ainoa,ainoan,PRON,PRON,0.0,1.2362937133126464,ADJ,"ADJ: 0.73, NUM: 0.13, PROPN: 0.10",True,31,0,3.4657359027997265
markkinat,markkinoille,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,42,0,3.7612001156935624
tulla,tulevan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,474,0,6.163314804034641
lelu,lelun,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
vai,vai,CCONJ,CCONJ,0.5072698921712452,2.052280727231258,PRON,"CCONJ: 0.51, PRON: 0.15, AUX: 0.13, SCONJ: 0.12, PROPN: 0.08",True,46,0,3.8501476017100584
jättää,jätetäänkö,VERB,VERB,1.0,0.0,,VERB: 1.00,True,65,0,4.189654742026425
asia,asia,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,212,0,5.3612921657094255
se,siihen,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
valmistaja,valmistajat,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
ottaa,ottavat,VERB,VERB,1.0,0.0,,VERB: 1.00,True,299,0,5.703782474656201
takuu,takuun,NOUN,NOUN,,,,,True,5,0,1.791759469228055
ja,ja,CCONJ,CCONJ,0.6915585843696935,1.4699791094392378,SCONJ,"CCONJ: 0.69, SCONJ: 0.12, PRON: 0.09, PROPN: 0.09",True,4710,0,8.45765547870004
siten,siten,ADV,ADV,0.12612120309184016,1.1124036836083258,NOUN,"NOUN: 0.73, ADJ: 0.14, ADV: 0.13",True,33,0,3.5263605246161616
myös,myös,ADV,ADV,0.1302879988896805,1.7401988881011874,PRON,"PRON: 0.47, CCONJ: 0.30, ADV: 0.13, ADJ: 0.10",True,560,0,6.329720905522696
vastuu,vastuun,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,21,0,3.091042453358316
käyttää,käyttämällä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,250,0,5.5254529391317835
CE#merkintä,CE-merkintää,NOUN,NOUN,,,,,False,0,0,0.0
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
mikä,mihin,PRON,PRON,0.1480032426500964,1.4249840937769436,SCONJ,"SCONJ: 0.64, CCONJ: 0.18, PRON: 0.15",True,449,0,6.1092475827643655
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
lisätä,lisättävä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,90,0,4.51085950651685
vielä,vielä,ADV,ADV,1.0,0.0,,ADV: 1.00,True,229,0,5.438079308923196
se,se,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
valmistaja,valmistajien,NOUN,NOUN,,,,,True,4,0,1.6094379124341003
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
voida,voitava,AUX,AUX,0.9488659363651245,0.3186097658233126,ADV,AUX: 0.95,True,751,0,6.62273632394984
nykyisin,nykyisin,ADV,ADV,0.9838564792861033,0.11920194434236203,NOUN,ADV: 0.98,True,26,0,3.295836866004329
voimassa,voimassa,ADV,ADV,0.7233240472518427,0.8508819313058094,NOUN,"ADV: 0.72, NOUN: 0.28",True,12,0,2.5649493574615367
olla,olevien,VERB,VERB,1.0,0.0,,VERB: 1.00,True,522,0,6.259581464064923
sääntö,sääntöjen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,50,0,3.9318256327243257
mukaan,mukaan,ADP,ADP,1.0,0.0,,ADP: 1.00,True,277,0,5.627621113690637
todistaa,todistaa,VERB,VERB,,,,,True,6,0,1.9459101490553132
koska,koska,ADV,SCONJ,,,,,True,3,1,1.3862943611198906
tahansa,tahansa,ADV,ADV,,,,,True,31,0,3.4657359027997265
laaja,laajalla,ADJ,ADJ,0.5572109739060578,1.431827274237485,PRON,"ADJ: 0.56, PRON: 0.24, NUM: 0.21",True,26,0,3.295836866004329
dokumentaatio,dokumentaatiolla,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
se,ne,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
käyttää,käyttävät,VERB,VERB,1.0,0.0,,VERB: 1.00,True,250,0,5.5254529391317835
CE#merkintä,CE-merkintää,NOUN,NOUN,,,,,False,0,0,0.0
oikeutetusti,oikeutetusti,ADV,ADV,,,,,False,0,0,0.0
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
vai,vai,CCONJ,CCONJ,0.5072698921712452,2.052280727231258,PRON,"CCONJ: 0.51, PRON: 0.15, AUX: 0.13, SCONJ: 0.12, PROPN: 0.08",True,46,0,3.8501476017100584
lähteä,lähdetäänkö,VERB,VERB,1.0,0.0,,VERB: 1.00,True,134,0,4.90527477843843
kolmas,kolmannelle,ADJ,ADJ,0.5014989196726836,1.2939612138840635,PRON,"ADJ: 0.50, PRON: 0.43, PROPN: 0.07",True,90,0,4.51085950651685
tie,tielle,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,44,0,3.8066624897703196
määritellä,määrittelemällä,VERB,VERB,1.0,0.0,,VERB: 1.00,True,44,0,3.8066624897703196
uusi,uudessa,ADJ,ADJ,0.5524174947532161,0.9920575342802966,PRON,"ADJ: 0.55, PRON: 0.45",True,319,0,5.768320995793772
lelu#direktiivi,leludirektiivissä,NOUN,NOUN,,,,,False,0,0,0.0
tietty,tiettyjä,ADJ,ADJ,0.5562227266883321,0.9908599781846203,PRON,"ADJ: 0.56, PRON: 0.44",True,57,0,4.060443010546419
lelu#tyyppi,lelutyyppejä,NOUN,NOUN,,,,,False,0,0,0.0
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
joka,joille,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
merkintä,merkinnän,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,12,0,2.5649493574615367
myöntää,myöntää,VERB,VERB,1.0,0.0,,VERB: 1.00,True,44,0,3.8066624897703196
kolmas,kolmas,ADJ,ADJ,0.5014989196726836,1.2939612138840635,PRON,"ADJ: 0.50, PRON: 0.43, PROPN: 0.07",True,90,0,4.51085950651685
osa#puoli,osapuoli,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,37,0,3.6375861597263857
?,?,PUNCT,PUNCT,,,,,True,356,0,5.877735781779639
minä,Minun,PRON,PRON,0.617914425240303,1.5040621801581067,ADV,"PRON: 0.62, ADV: 0.19, PROPN: 0.13, NOUN: 0.05",True,885,0,6.786716950605081
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
sanoa,sanottava,VERB,VERB,1.0,0.0,,VERB: 1.00,True,254,0,5.541263545158426
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
pitää,pidän,VERB,VERB,1.0,0.0,,VERB: 1.00,True,226,0,5.424950017481403
viimeksi,viimeksi,ADV,ADV,1.0,0.0,,ADV: 1.00,True,21,0,3.091042453358316
mainita,mainittua,VERB,VERB,1.0,0.0,,VERB: 1.00,True,55,0,4.02535169073515
ratkaisu,ratkaisua,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,26,0,3.295836866004329
hyvä,hyvänä,ADJ,ADJ,1.0,0.0,,ADJ: 1.00,True,348,0,5.855071922202427
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
antaa,Annan,VERB,VERB,1.0,0.0,,VERB: 1.00,True,304,0,5.720311776607412
sinä,teille,PRON,PRON,0.5374764086510173,1.2242224328033502,ADV,"PRON: 0.54, ADV: 0.41",True,197,0,5.288267030694535
yksi,yhden,NUM,NUM,0.0,1.0827864083863457,PRON,"PRON: 0.69, ADJ: 0.27",True,154,0,5.043425116919247
esimerkki,esimerkin,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,26,0,3.295836866004329
:,:,PUNCT,PUNCT,,,,,True,481,0,6.1779441140506
mikä,mitä,PRON,PRON,0.1480032426500964,1.4249840937769436,SCONJ,"SCONJ: 0.64, CCONJ: 0.18, PRON: 0.15",True,449,0,6.1092475827643655
tehdä,tehdään,VERB,VERB,1.0,0.0,,VERB: 1.00,True,531,0,6.2766434893416445
lelu,leluille,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
joka,joissa,PRON,PRON,0.11269135846514312,1.5132013823739865,SCONJ,"SCONJ: 0.64, CCONJ: 0.19, PRON: 0.11",True,1506,0,7.317876198626496
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
siru,siruja,NOUN,NOUN,,,,,False,0,0,0.0
?,?,PUNCT,PUNCT,,,,,True,356,0,5.877735781779639
siru,Sirut,NOUN,NOUN,,,,,False,0,0,0.0
olla,ovat,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
vaarallinen,vaarallisia,ADJ,ADJ,0.9858429789251305,0.1072362187114957,NOUN,ADJ: 0.99,True,15,0,2.772588722239781
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
jos,jos,SCONJ,SCONJ,0.7433262363477349,1.147674798562011,CCONJ,"SCONJ: 0.74, CCONJ: 0.16, PRON: 0.07",True,349,0,5.857933154483459
lapsi,lapset,NOUN,NOUN,0.2346208965735853,1.0252556829267616,PRON,"PRON: 0.72, NOUN: 0.23",True,157,0,5.062595033026967
laittaa,laittavat,VERB,VERB,1.0,0.0,,VERB: 1.00,True,52,0,3.970291913552122
sellainen,sellaisen,ADJ,ADJ,0.32291872801785315,1.1690605881486251,PRON,"PRON: 0.63, ADJ: 0.32, PROPN: 0.05",True,144,0,4.976733742420574
suu,suuhun,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,21,0,3.091042453358316
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
siksi,Siksi,ADV,ADV,0.2724686405381663,0.9760642445576153,PRON,"PRON: 0.71, ADV: 0.27",True,40,0,3.713572066704308
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
varmistaa,varmistettava,VERB,VERB,1.0,0.0,,VERB: 1.00,True,30,0,3.4339872044851463
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
tällainen,tällaiset,ADJ,ADJ,0.550982851633011,0.9924870961282869,PRON,"ADJ: 0.55, PRON: 0.45",True,78,0,4.3694478524670215
lelu,lelujen,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
osa,osat,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,276,0,5.6240175061873385
ei,eivät,AUX,AUX,0.0,1.703893356163907,SCONJ,"SCONJ: 0.45, PRON: 0.37, ADV: 0.10, PROPN: 0.06",True,1924,0,7.562681246721884
saada,saa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,599,0,6.396929655216146
mikään,missään,PRON,PRON,0.472110219339536,1.8385454981998934,CCONJ,"PRON: 0.47, CCONJ: 0.28, ADV: 0.16",True,147,0,4.997212273764115
olo#suhde,olosuhteissa,NOUN,NOUN,,,,,True,3,0,1.3862943611198906
vaarantaa,vaarantaa,VERB,VERB,,,,,True,3,0,1.3862943611198906
lapsi,lapsia,NOUN,NOUN,0.2346208965735853,1.0252556829267616,PRON,"PRON: 0.72, NOUN: 0.23",True,157,0,5.062595033026967
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
jos,Jos,SCONJ,SCONJ,0.7433262363477349,1.147674798562011,CCONJ,"SCONJ: 0.74, CCONJ: 0.16, PRON: 0.07",True,349,0,5.857933154483459
lapsi,lapsilta,NOUN,NOUN,0.2346208965735853,1.0252556829267616,PRON,"PRON: 0.72, NOUN: 0.23",True,157,0,5.062595033026967
ei,ei,AUX,AUX,0.0,1.703893356163907,SCONJ,"SCONJ: 0.45, PRON: 0.37, ADV: 0.10, PROPN: 0.06",True,1924,0,7.562681246721884
haluta,haluta,VERB,VERB,1.0,0.0,,VERB: 1.00,True,235,0,5.4638318050256105
ottaa,ottaa,VERB,VERB,1.0,0.0,,VERB: 1.00,True,299,0,5.703782474656201
käsi#peli#konsoli,käsipelikonsolia,NOUN,NOUN,,,,,False,0,0,0.0
pois,pois,ADV,ADV,0.7242528657269875,0.8495910639726745,NOUN,"ADV: 0.72, NOUN: 0.28",True,57,0,4.060443010546419
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
ei,enkä,AUX,AUX,0.0,1.703893356163907,SCONJ,"SCONJ: 0.45, PRON: 0.37, ADV: 0.10, PROPN: 0.06",True,1924,0,7.562681246721884
uskoa,usko,VERB,VERB,1.0,0.0,,VERB: 1.00,True,50,0,3.9318256327243257
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
kukaan,kukaan,PRON,PRON,0.7685968510429017,1.1002952044250187,PROPN,"PRON: 0.77, PROPN: 0.13, ADV: 0.08",True,66,0,4.204692619390966
sellainen,sellaista,NOUN,ADJ,,,,,False,0,1,0.0
suunnitella,suunnittelee,VERB,VERB,1.0,0.0,,VERB: 1.00,True,29,0,3.4011973816621555
-,-,PUNCT,PUNCT,,,,,True,276,0,5.6240175061873385
niin,niin,ADV,ADV,1.0,0.0,,ADV: 1.00,True,324,0,5.783825182329737
jäljelle,jäljelle,ADV,ADV,,,,,True,4,0,1.6094379124341003
jäädä,jää,VERB,VERB,1.0,0.0,,VERB: 1.00,True,143,0,4.969813299576001
vain,vain,ADV,ADV,0.2393326730621511,1.7462986381671977,PRON,"PRON: 0.39, CCONJ: 0.33, ADV: 0.24",True,276,0,5.6240175061873385
se,se,PRON,PRON,0.7651175648529579,1.1544352977758683,ADV,"PRON: 0.77, ADV: 0.09, NOUN: 0.08, PROPN: 0.06",True,2716,0,7.907283609426348
mahdollisuus,mahdollisuus,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,76,0,4.343805421853684
",",",",PUNCT,PUNCT,,,,,True,8704,0,9.07165285220229
että,että,SCONJ,SCONJ,0.7388018299594908,1.1562278775430734,CCONJ,"SCONJ: 0.74, CCONJ: 0.17, PRON: 0.07",True,1286,0,7.160069207596127
kolmas,kolmannen,ADJ,ADJ,0.5014989196726836,1.2939612138840635,PRON,"ADJ: 0.50, PRON: 0.43, PROPN: 0.07",True,90,0,4.51085950651685
osa#puoli,osapuolen,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,37,0,3.6375861597263857
olla,on,AUX,AUX,0.0,1.5697403538344468,CCONJ,"CCONJ: 0.66, SCONJ: 0.13, PRON: 0.10, PROPN: 0.05",True,6525,0,8.783549477153265
hyväksyttää,hyväksyttävä,VERB,VERB,,,,,True,1,0,0.6931471805599453
laite,laite,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,20,0,3.044522437723423
.,.,PUNCT,PUNCT,,,,,True,10340,0,9.243871855184976
tämä,Tähän,PRON,PRON,0.6699904707801017,1.393791383094814,PROPN,"PRON: 0.67, PROPN: 0.15, ADJ: 0.14",True,1264,0,7.142827401161621
suunta,suuntaan,NOUN,NOUN,1.0,0.0,,NOUN: 1.00,True,27,0,3.332204510175204
komissio,komission,NOUN,NOUN,0.06441206479854332,1.256388154553087,PROPN,"PROPN: 0.56, PRON: 0.38, NOUN: 0.06",True,231,0,5.44673737166631
