row_idx,lexunit,primary_cluster,clusters_above_threshold
2400,"('réputer', 'VERB')",10,"[(1, 0.15987649236407012), (10, 0.3573184662912648)]"
2402,"('réseau', 'NOUN')",9,"[(3, 0.11758331698325024), (9, 0.8499975889733685)]"
2403,"('réserve', 'NOUN')",6,"[(6, 0.4834170930212583), (11, 0.4218307111409707)]"
2405,"('résidence', 'NOUN')",6,"[(6, 0.5026183718454093), (11, 0.3648285993394854)]"
2408,"('résolution', 'NOUN')",6,"[(6, 0.7821049953955453), (11, 0.16613053915123124)]"
2410,"('résultat', 'NOUN')",3,"[(3, 0.4960308029436071), (9, 0.34769885810280765)]"
2412,"('réunion', 'NOUN')",6,"[(6, 0.727847426753675), (11, 0.22248599914951048)]"
2415,"('révolte', 'NOUN')",6,"[(6, 0.7392387479148019), (11, 0.1753480285062959)]"
2416,"('révolution', 'NOUN')",6,"[(6, 0.7117360994845077), (11, 0.19345440850418857)]"
2418,"('rêve', 'NOUN')",3,"[(3, 0.5258504960781619), (9, 0.24502686262501822)]"
2419,"('rôle', 'NOUN')",9,"[(3, 0.13381712984881056), (9, 0.7163455960255702)]"
2421,"('saint', 'NOUN')",3,"[(3, 0.4725230838471758), (9, 0.24700637778915513)]"
2423,"('saison', 'NOUN')",6,"[(6, 0.800873184585261), (11, 0.1508328645371069)]"
2424,"('salarié', 'NOUN')",3,"[(3, 0.49133704837866143), (9, 0.21801380564672454), (11, 0.13472312931226954)]"
2425,"('salle', 'NOUN')",6,"[(6, 0.8453932982485777), (11, 0.1323336088089386)]"
2426,"('salon', 'NOUN')",9,"[(3, 0.21432389902832952), (9, 0.6299442134439379)]"
2427,"('samedi', 'NOUN')",9,"[(3, 0.34804675352368014), (9, 0.39043156532919493)]"
2428,"('sanction', 'NOUN')",11,"[(6, 0.21170749666996988), (11, 0.6562491678019128)]"
2430,"('santé', 'NOUN')",6,"[(6, 0.542078629653556), (11, 0.17289913508055357)]"
2432,"('satisfait', 'ADJ')",10,"[(1, 0.1447713739435284), (10, 0.3565389798445002)]"
2436,"('sauvetage', 'NOUN')",5,"[(3, 0.19902074961451857), (5, 0.3241439465075121)]"
2437,"('savoir', 'NOUN')",9,"[(3, 0.17346911866093523), (9, 0.6676012110747281)]"
2439,"('science', 'NOUN')",11,"[(6, 0.19562665266824453), (11, 0.6375270085292054)]"
2441,"('scientifique', 'NOUN')",3,"[(3, 0.35165507803312834), (9, 0.19958652749546693), (11, 0.11287379307527862)]"
2444,"('sculpteur', 'NOUN')",9,"[(3, 0.20879704037722294), (9, 0.27403532307083905), (10, 0.11230897678382586)]"
2445,"('sculpture', 'NOUN')",11,"[(6, 0.21399678187343651), (11, 0.6673060008618042)]"
2446,"('scène', 'NOUN')",6,"[(6, 0.6415852324010094), (11, 0.2437344410684806)]"
2448,"('scénariste', 'NOUN')",3,"[(1, 0.13040692934227868), (3, 0.23040417383951725), (9, 0.202565301929731), (10, 0.10244140172867536)]"
2449,"('sec', 'ADJ')",1,"[(0, 0.14586882404863902), (1, 0.6355365838310446)]"
2451,"('second', 'NOUN')",9,"[(3, 0.21467403756829534), (9, 0.5466498846348062)]"
2453,"('seconde', 'NOUN')",11,"[(3, 0.12851140510265768), (6, 0.22195380033013803), (11, 0.3292574168204501)]"
2454,"('secours', 'NOUN')",9,"[(3, 0.29833994238795186), (9, 0.449219213303538)]"
2455,"('secret', 'ADJ')",0,"[(0, 0.7865108368938515), (1, 0.12604113347665888)]"
2456,"('secrétaire', 'NOUN')",9,"[(3, 0.24195047731605612), (6, 0.10893613706955775), (9, 0.397950157853506)]"
2458,"('section', 'NOUN')",11,"[(6, 0.39687225832635764), (11, 0.531518585922561)]"
2459,"('seigneur', 'NOUN')",9,"[(3, 0.30925248109154774), (9, 0.4744247979271591)]"
2460,"('seigneurie', 'NOUN')",6,"[(6, 0.5020087211164387), (11, 0.3047827182240715)]"
2461,"('sein', 'NOUN')",9,"[(3, 0.11680271423699352), (9, 0.6455342108467939)]"
2463,"('semaine', 'NOUN')",11,"[(6, 0.2943774232532814), (11, 0.5025289423294854)]"
2466,"('sens', 'NOUN')",9,"[(3, 0.11788050427322823), (9, 0.7797610060415451)]"
2467,"('sensibilité', 'NOUN')",6,"[(6, 0.5439657255973411), (11, 0.2503128359076097)]"
2469,"('sentiment', 'NOUN')",9,"[(3, 0.13730829847530673), (9, 0.6757978423581592)]"
2472,"('septembre', 'NOUN')",3,"[(3, 0.18001920485841463), (9, 0.10527958016562516)]"
2473,"('serbe', 'NOUN')",3,"[(3, 0.20095068713279737), (5, 0.11914780549256856), (9, 0.1469023968745052)]"
2474,"('serveur', 'NOUN')",9,"[(3, 0.3570238077693235), (9, 0.43211852092304776)]"
2475,"('service', 'NOUN')",9,"[(3, 0.32441098218110503), (9, 0.6351182832531228)]"
2477,"('seul', 'ADJ')",2,"[(1, 0.1275534624744257), (2, 0.5786225240513128)]"
2481,"('si', 'SCONJ')",7,"[(2, 0.10677108501341082), (7, 0.2939802183603922)]"
2482,"('sien', 'ADJ')",9,"[(3, 0.22789774530899923), (6, 0.13473620303488212), (9, 0.2683926471271093), (11, 0.2013396359157271)]"
2483,"('signal', 'NOUN')",9,"[(3, 0.1424577389343572), (9, 0.692680392664476)]"
2485,"('signe', 'NOUN')",9,"[(3, 0.19993641071787552), (9, 0.6696196625950276)]"
2491,"('single', 'NOUN')",9,"[(3, 0.22564917434903153), (9, 0.5874118964822039)]"
2494,"('situer', 'VERB')",10,"[(1, 0.10955961244799592), (10, 0.49809770987198465)]"
2496,"('sixième', 'ADJ')",2,"[(1, 0.10802717190569068), (2, 0.44894978029063093)]"
2497,"('siècle', 'NOUN')",9,"[(3, 0.20208216501902798), (6, 0.1147047526022693), (9, 0.3124107235123454)]"
2498,"('siège', 'NOUN')",9,"[(3, 0.19987949355143778), (9, 0.7261855458082274)]"
2504,"('soir', 'NOUN')",9,"[(3, 0.1686587805579421), (9, 0.48086443347710517)]"
2505,"('soirée', 'NOUN')",6,"[(6, 0.7237764627857485), (11, 0.1898439933931295)]"
2506,"('soit', 'ADV')",2,"[(2, 0.20164067737682742), (7, 0.1814710692883566)]"
2507,"('soit', 'CCONJ')",2,"[(2, 0.2157973611081317), (7, 0.19090988260956895)]"
2508,"('sol', 'NOUN')",9,"[(3, 0.12488842268846993), (9, 0.6619156824014026)]"
2510,"('soldat', 'NOUN')",3,"[(3, 0.7072935745769374), (9, 0.10248716585620822)]"
2511,"('soleil', 'NOUN')",9,"[(3, 0.10691788093763661), (9, 0.6864382690026004)]"
2512,"('solidarité', 'NOUN')",6,"[(6, 0.7099873642218506), (11, 0.13987892687638964)]"
2513,"('solution', 'NOUN')",11,"[(6, 0.39761599965065), (11, 0.5030314054742872)]"
2514,"('sombre', 'ADJ')",0,"[(0, 0.43426418274434997), (1, 0.30889751945266414)]"
2515,"('somme', 'NOUN')",6,"[(6, 0.4758653263142141), (11, 0.4070620818043879)]"
2516,"('sommet', 'NOUN')",9,"[(3, 0.15882545302872625), (9, 0.7570279699015232)]"
2518,"('son', 'NOUN')",9,"[(3, 0.19856874158886406), (9, 0.662387494515713)]"
2519,"('sondage', 'NOUN')",9,"[(3, 0.2878472145141721), (9, 0.4563858358823786)]"
2520,"('sorte', 'NOUN')",6,"[(6, 0.37748011847840485), (11, 0.37473228272814535)]"
2521,"('sortie', 'NOUN')",6,"[(6, 0.6930814257192206), (11, 0.19111081509835923)]"
2527,"('sourire', 'NOUN')",9,"[(3, 0.13642657915923753), (9, 0.6688042593170003)]"
2530,"('soutien', 'NOUN')",9,"[(3, 0.11483863863304539), (9, 0.7869348998349264)]"
2531,"('souvenir', 'NOUN')",9,"[(3, 0.29014455164974495), (9, 0.4955875954523237)]"
2533,"('souverain', 'NOUN')",9,"[(3, 0.2138431622511655), (9, 0.6626665742027813)]"
2534,"('souveraineté', 'NOUN')",6,"[(6, 0.7900720955556491), (11, 0.11825794216578925)]"
2537,"('spectacle', 'NOUN')",9,"[(3, 0.10541133168681663), (9, 0.8309229232483497)]"
2538,"('spectateur', 'NOUN')",3,"[(3, 0.4758547875940345), (9, 0.10771860258923202)]"
2539,"('sphère', 'NOUN')",6,"[(6, 0.7486858958177561), (11, 0.17855670099806714)]"
2541,"('sport', 'NOUN')",9,"[(3, 0.33239095802151736), (9, 0.5229664411353104)]"
2545,"('spécialiser', 'VERB')",10,"[(1, 0.14217175085206915), (10, 0.3343963139768036)]"
2546,"('spécialiste', 'NOUN')",3,"[(3, 0.40178064711712386), (9, 0.28889737579113134)]"
2547,"('spécialisé', 'ADJ')",0,"[(0, 0.753115305140845), (1, 0.1497940448297975)]"
2548,"('spécifique', 'ADJ')",1,"[(0, 0.11469151488017706), (1, 0.6830140577018907)]"
2550,"('standard', 'NOUN')",3,"[(3, 0.44568884534796865), (9, 0.37584352378651176)]"
2551,"('station', 'NOUN')",6,"[(6, 0.6830970679647212), (11, 0.26994267542260153)]"
2552,"('statistique', 'NOUN')",11,"[(6, 0.13680709677923597), (11, 0.6457786296323634)]"
2553,"('statue', 'NOUN')",6,"[(6, 0.5029562112681802), (11, 0.3821245313441531)]"
2555,"('stratégie', 'NOUN')",6,"[(6, 0.752649973327108), (11, 0.19919789507319707)]"
2557,"('structure', 'NOUN')",6,"[(6, 0.6796562613252987), (11, 0.2549563759700236)]"
2558,"('studio', 'NOUN')",9,"[(3, 0.13336809628128635), (9, 0.7737231489032067)]"
2559,"('style', 'NOUN')",9,"[(3, 0.29179249596222184), (9, 0.5870927882229869)]"
2561,"('successeur', 'NOUN')",9,"[(3, 0.30690943617290506), (9, 0.3229692126112921)]"
2562,"('succession', 'NOUN')",6,"[(6, 0.7170178432516982), (11, 0.15143879247063616)]"
2563,"('succès', 'NOUN')",9,"[(3, 0.1551188891109745), (9, 0.7282670017819194)]"
2565,"('sud', 'NOUN')",9,"[(3, 0.10925257549553911), (9, 0.6914835939485806)]"
2566,"('sud-est', 'NOUN')",9,"[(3, 0.10203057942468775), (9, 0.7081282631365946)]"
2567,"('sud-ouest', 'NOUN')",9,"[(3, 0.1149604010576394), (9, 0.6579342430737921)]"
2569,"('suffrage', 'NOUN')",3,"[(3, 0.4049979222898164), (9, 0.18660461744493775), (11, 0.15629576879227083)]"
2572,"('suite', 'NOUN')",6,"[(6, 0.6589022274224838), (11, 0.18274531826602952)]"
2577,"('super', 'ADJ')",2,"[(1, 0.12483987815043188), (2, 0.3846726577948007)]"
2578,"('superbe', 'ADJ')",1,"[(1, 0.43923946573798744), (2, 0.1612534281733562)]"
2579,"('superficie', 'NOUN')",6,"[(6, 0.4179478945474077), (9, 0.10770580556236369), (11, 0.2608457691073278)]"
2581,"('support', 'NOUN')",9,"[(3, 0.3403914189870813), (9, 0.535956749528865)]"
2583,"('suppression', 'NOUN')",6,"[(6, 0.4889481496660005), (11, 0.27338452345358405)]"
2585,"('supérieur', 'ADJ')",1,"[(0, 0.215035733373683), (1, 0.5983936485643142)]"
2587,"('surface', 'NOUN')",6,"[(6, 0.8214183468120864), (11, 0.14213176836274896)]"
2590,"('surprise', 'NOUN')",6,"[(6, 0.7058091363837556), (11, 0.17327662663810567)]"
2593,"('survenir', 'VERB')",10,"[(1, 0.15655677066701854), (10, 0.3370123240776421)]"
2595,"('sushi', 'NOUN')",3,"[(3, 0.5417469730274406), (9, 0.13011419822309964)]"
2596,"('suspension', 'NOUN')",6,"[(6, 0.5668369686494075), (11, 0.17486913839438378)]"
2599,"('sympa', 'ADJ')",1,"[(1, 0.41018651798035327), (10, 0.18639684535843912)]"
2600,"('sympathique', 'ADJ')",1,"[(1, 0.42383212323919933), (10, 0.17278641530694142)]"
2601,"('syndicat', 'NOUN')",9,"[(3, 0.1672846783577725), (9, 0.722210922236998)]"
2602,"('synthèse', 'NOUN')",6,"[(6, 0.6781513981399697), (11, 0.17862867306650546)]"
2604,"('séance', 'NOUN')",6,"[(6, 0.6475292876820756), (11, 0.28399555401930493)]"
2605,"('sécurité', 'NOUN')",6,"[(5, 0.14818025502571602), (6, 0.3771397982464252), (11, 0.17650139372026594)]"
2606,"('séjour', 'NOUN')",9,"[(3, 0.2891355397829021), (9, 0.4025426702870334)]"
2607,"('sélection', 'NOUN')",6,"[(6, 0.6944314704257848), (11, 0.26006434352563873)]"
2609,"('sénateur', 'NOUN')",9,"[(3, 0.20665619122253734), (9, 0.6238442204203267)]"
2613,"('sûr', 'ADJ')",10,"[(1, 0.2318772705676095), (10, 0.35165036974414493)]"
2614,"('sœur', 'NOUN')",6,"[(6, 0.375976257859352), (11, 0.33606524904254126)]"
2615,"('table', 'NOUN')",6,"[(6, 0.7672603204178472), (11, 0.1763941978876213)]"
2616,"('tableau', 'NOUN')",9,"[(3, 0.11653592604789727), (9, 0.7950351195576079)]"
2617,"('taille', 'NOUN')",6,"[(6, 0.7815484532303671), (11, 0.1344863400674382)]"
2618,"('talent', 'NOUN')",3,"[(3, 0.48778688884411797), (9, 0.3147075989388007)]"
2620,"('tard', 'ADV')",7,"[(1, 0.10952236116285344), (7, 0.18819644018584752)]"
2621,"('tarif', 'NOUN')",3,"[(3, 0.36999116743870974), (9, 0.250674570318383), (11, 0.1446375749861144)]"
2622,"('taux', 'NOUN')",9,"[(3, 0.11694933508068153), (9, 0.7481199084907783)]"
2624,"('technique', 'NOUN')",11,"[(6, 0.1871797970598172), (11, 0.7776872016562004)]"
2625,"('technologie', 'NOUN')",11,"[(6, 0.3277831485501292), (11, 0.6420879639952708)]"
2627,"('tel', 'DET')",2,"[(1, 0.11195658250008221), (2, 0.22591434036343724)]"
2629,"('temps', 'NOUN')",9,"[(3, 0.1558593527051189), (9, 0.7530379413654544)]"
2630,"('température', 'NOUN')",11,"[(6, 0.38005845441694336), (11, 0.5602719447725165)]"
2631,"('tendance', 'NOUN')",6,"[(6, 0.32395888723969174), (11, 0.22694478405018573)]"
2634,"('tennis', 'NOUN')",5,"[(3, 0.1662516871041106), (5, 0.30318376023141114), (9, 0.12512420389353118)]"
2635,"('tension', 'NOUN')",11,"[(6, 0.18028501935573268), (11, 0.7624683941801765)]"
2636,"('tentative', 'NOUN')",6,"[(6, 0.49515291353690105), (11, 0.34155332529833504)]"
2638,"('terme', 'NOUN')",9,"[(3, 0.11263640408126344), (9, 0.8351590115305196)]"
2640,"('terrain', 'NOUN')",9,"[(3, 0.11421740908102794), (9, 0.8417566624226668)]"
2641,"('terre', 'NOUN')",11,"[(6, 0.26379758083380556), (11, 0.6530663670371548)]"
2644,"('territorial', 'ADJ')",0,"[(0, 0.47505511753499613), (1, 0.22656493405286662)]"
2646,"('test', 'NOUN')",3,"[(3, 0.5585690276204573), (9, 0.33035294677996874)]"
2648,"('texte', 'NOUN')",9,"[(3, 0.241757858502777), (9, 0.6553427364788309)]"
2649,"('thème', 'NOUN')",3,"[(3, 0.6851157013009329), (9, 0.24426975988122698)]"
2650,"('thèse', 'NOUN')",6,"[(6, 0.46136546484488566), (11, 0.2616132904148576)]"
2651,"('théorie', 'NOUN')",6,"[(6, 0.735604748599737), (11, 0.2081738649232752)]"
2653,"('tiers', 'NOUN')",3,"[(3, 0.4084958652062341), (9, 0.2930438103209308), (11, 0.11384364142610072)]"
2654,"('tir', 'NOUN')",3,"[(3, 0.620240488845398), (9, 0.2479497255891326)]"
2657,"('toi', 'PRON')",7,"[(3, 0.10418203827827467), (7, 0.18398788431585925), (10, 0.10476916569077155)]"
2658,"('toilette', 'NOUN')",11,"[(3, 0.11561439303056961), (6, 0.129889237331866), (11, 0.5282875708905259)]"
2660,"('tonne', 'NOUN')",11,"[(3, 0.1618144527129883), (6, 0.11915003064101877), (11, 0.22092531694958817)]"
2661,"('top', 'NOUN')",9,"[(3, 0.16237483854063572), (9, 0.5675213740963517)]"
2663,"('total', 'NOUN')",9,"[(3, 0.12426696060689939), (9, 0.6921757882366144)]"
2665,"('totalité', 'NOUN')",6,"[(6, 0.6345634424745482), (11, 0.17531399311989834)]"
2674,"('tournée', 'NOUN')",6,"[(6, 0.716688843009588), (11, 0.2088192867325707)]"
2675,"('tout', 'ADJ')",2,"[(1, 0.12062171106326257), (2, 0.27658814614150995)]"
2677,"('tout', 'DET')",2,"[(2, 0.27320782664607496), (4, 0.11300900210424317)]"
2678,"('tout', 'PRON')",3,"[(3, 0.20923499841215512), (7, 0.12019248171560568), (9, 0.11625531014714045), (10, 0.10258451590148775)]"
2680,"('trace', 'NOUN')",11,"[(6, 0.25561984589943715), (11, 0.539391601325715)]"
2681,"('tradition', 'NOUN')",6,"[(6, 0.4970289827857621), (11, 0.42980631676295955)]"
2687,"('train', 'NOUN')",3,"[(3, 0.6117970349959246), (9, 0.29118359026265184)]"
2688,"('trait', 'NOUN')",3,"[(3, 0.6644977285615681), (9, 0.1594923267871977)]"
2689,"('traitement', 'NOUN')",9,"[(3, 0.4339859209945266), (9, 0.44278531165881296)]"
2692,"('trajet', 'NOUN')",9,"[(3, 0.20887577057678902), (9, 0.673380343608164)]"
2693,"('transfert', 'NOUN')",9,"[(3, 0.2081187067405464), (9, 0.6137447658425721)]"
2694,"('transformation', 'NOUN')",11,"[(6, 0.34040578846191283), (11, 0.5071080594558218)]"
2698,"('transmission', 'NOUN')",6,"[(6, 0.5478485825240905), (11, 0.22740622955209494)]"
2699,"('transport', 'NOUN')",3,"[(3, 0.40738432605513114), (9, 0.3941046261151117)]"
2701,"('travail', 'NOUN')",9,"[(3, 0.32816244414185436), (9, 0.6201772522105513)]"
2704,"('tribu', 'NOUN')",11,"[(6, 0.33223454144089526), (11, 0.5621080210471086)]"
2706,"('trimestre', 'NOUN')",9,"[(3, 0.2260480711329181), (6, 0.10589852371824), (9, 0.34193992795069533)]"
2708,"('troisième', 'ADJ')",2,"[(1, 0.11484597242104536), (2, 0.4740470894240569)]"
2710,"('trophée', 'NOUN')",9,"[(3, 0.11521765436443447), (9, 0.7336956147224887)]"
2713,"('très', 'ADV')",7,"[(2, 0.1381473201305045), (7, 0.35088999829639855)]"
2714,"('trésor', 'NOUN')",9,"[(3, 0.3888197193684826), (9, 0.4511374235061633)]"
2717,"('turc', 'ADJ')",0,"[(0, 0.8399865995952311), (1, 0.1055920847733127)]"
2718,"('type', 'NOUN')",3,"[(3, 0.5389186143884801), (9, 0.2699099027650427)]"
2720,"('tâche', 'NOUN')",11,"[(6, 0.3519708135596911), (11, 0.5369168643459353)]"
2721,"('téléphone', 'NOUN')",9,"[(3, 0.4014263039073558), (9, 0.48987959419972316)]"
2722,"('télévision', 'NOUN')",6,"[(6, 0.5438308467263184), (11, 0.1824116255079432)]"
2724,"('témoignage', 'NOUN')",3,"[(3, 0.7576153378694526), (9, 0.15740382311895937)]"
2726,"('témoin', 'NOUN')",3,"[(3, 0.43718329413380475), (9, 0.26645464820126646)]"
2727,"('tête', 'NOUN')",6,"[(6, 0.8144438203362989), (11, 0.11236283438943584)]"
2728,"('tôt', 'ADV')",7,"[(1, 0.10101332882703447), (7, 0.25598659278949576), (10, 0.10131112423203323)]"
2729,"('ultime', 'ADJ')",2,"[(1, 0.11641734221335404), (2, 0.42820957073293614)]"
2732,"('un', 'PRON')",9,"[(3, 0.18655830236634405), (6, 0.15667750347564968), (9, 0.19917943050285125), (10, 0.1439197523020635), (11, 0.1452632929727039)]"
2733,"('uni', 'ADJ')",0,"[(0, 0.27290790958954286), (1, 0.15525158574249825)]"
2734,"('union', 'NOUN')",6,"[(6, 0.5763920846362349), (11, 0.22391393130303658)]"
2735,"('unique', 'ADJ')",1,"[(0, 0.3845900685751004), (1, 0.43504810499670726)]"
2737,"('unité', 'NOUN')",11,"[(6, 0.41063363421335697), (11, 0.549238813654567)]"
2741,"('université', 'NOUN')",6,"[(6, 0.5536482675196562), (9, 0.12632866239754548), (11, 0.19647119749723693)]"
2743,"('urgence', 'NOUN')",6,"[(6, 0.40132199606833824), (11, 0.22279728752904823)]"
2744,"('usage', 'NOUN')",9,"[(3, 0.14182192656726225), (9, 0.7660335095448284)]"
2745,"('usine', 'NOUN')",6,"[(6, 0.8022412614890696), (11, 0.14599852996627358)]"
2747,"('utilisateur', 'NOUN')",9,"[(3, 0.35372554853263255), (9, 0.49112536102039994)]"
2748,"('utilisation', 'NOUN')",6,"[(6, 0.5553805865314778), (9, 0.12626874332467633), (11, 0.20346652999893253)]"
2750,"('vacance', 'NOUN')",11,"[(3, 0.11671773434715545), (6, 0.1366869010966459), (11, 0.5540871328408459)]"
2751,"('vague', 'NOUN')",6,"[(6, 0.6462614642531614), (11, 0.18836674694070718)]"
2753,"('vainqueur', 'NOUN')",9,"[(3, 0.2430395663135154), (9, 0.45597494938211997)]"
2754,"('vaisseau', 'NOUN')",3,"[(3, 0.5914839530988817), (9, 0.28831937129492125)]"
2755,"('valeur', 'NOUN')",11,"[(6, 0.27983345596850706), (11, 0.6715169202080344)]"
2756,"('vallée', 'NOUN')",6,"[(6, 0.7587375192001813), (11, 0.15069725254757818)]"
2760,"('varié', 'ADJ')",1,"[(1, 0.38924243739098524), (3, 0.1090133794769828), (10, 0.11766501271257783)]"
2761,"('vaste', 'ADJ')",2,"[(1, 0.12905503135694837), (2, 0.5308193835306475)]"
2763,"('vendredi', 'NOUN')",9,"[(3, 0.2584487745110509), (9, 0.262627699944021)]"
2765,"('vent', 'NOUN')",3,"[(3, 0.4616195249733465), (9, 0.4068386111215462)]"
2766,"('vente', 'NOUN')",6,"[(6, 0.515908232489485), (11, 0.35537685298284566)]"
2767,"('verre', 'NOUN')",3,"[(3, 0.6066488517575435), (9, 0.2531306061326901)]"
2768,"('vers', 'ADP')",2,"[(2, 0.4206110137425394), (7, 0.10258515590667934)]"
2770,"('version', 'NOUN')",6,"[(6, 0.603176263973849), (11, 0.29977409070346456)]"
2772,"('vestige', 'NOUN')",3,"[(3, 0.33547634777808094), (9, 0.3193533914906462), (11, 0.15261482553004027)]"
2774,"('viande', 'NOUN')",6,"[(6, 0.5858188186584219), (11, 0.2034741011861673)]"
2775,"('vice-président', 'NOUN')",9,"[(3, 0.3009162271260485), (9, 0.4175171857798487)]"
2776,"('victime', 'NOUN')",11,"[(6, 0.1340305985311152), (11, 0.7285162440749575)]"
2777,"('victoire', 'NOUN')",6,"[(6, 0.45905045178200776), (11, 0.44068085685586256)]"
2778,"('vidéo', 'ADJ')",0,"[(0, 0.33898003980966573), (1, 0.12583856409971506)]"
2779,"('vidéo', 'NOUN')",11,"[(3, 0.11079897765868608), (6, 0.2112371760205083), (11, 0.42642444886488257)]"
2782,"('villa', 'NOUN')",6,"[(6, 0.6055602279133552), (11, 0.19085253854339584)]"
2783,"('village', 'NOUN')",9,"[(3, 0.10392933905314897), (9, 0.7835048478546337)]"
2785,"('vin', 'NOUN')",9,"[(3, 0.32347758505388335), (9, 0.5834628833345202)]"
2787,"('vingtaine', 'NOUN')",6,"[(6, 0.3622750353617658), (9, 0.1001335282318289), (11, 0.2378041561837121)]"
2788,"('violence', 'NOUN')",6,"[(6, 0.48475948611280006), (11, 0.3778107207481887)]"
2789,"('violent', 'ADJ')",1,"[(0, 0.18865696557456052), (1, 0.393214023696024)]"
2790,"('vis-à-vis', 'ADV')",1,"[(1, 0.11676160126326031), (10, 0.11252279367054202)]"
2791,"('visage', 'NOUN')",9,"[(3, 0.1531592195424522), (9, 0.7526777203964774)]"
2792,"('viser', 'VERB')",10,"[(1, 0.11486583927115196), (10, 0.37731184256475003)]"
2793,"('visible', 'ADJ')",10,"[(1, 0.19411267896465342), (10, 0.4147787973085162)]"
2794,"('vision', 'NOUN')",6,"[(6, 0.6261901564470049), (11, 0.24499569013906378)]"
2795,"('visite', 'NOUN')",6,"[(6, 0.5733152977622421), (11, 0.3061403090732584)]"
2799,"('vitesse', 'NOUN')",6,"[(6, 0.766501334114004), (11, 0.17383928913486216)]"
2800,"('vivant', 'ADJ')",1,"[(0, 0.16414951484348514), (1, 0.569339468923524)]"
2803,"('voie', 'NOUN')",6,"[(6, 0.6715640152005173), (11, 0.28794336419529193)]"
2806,"('voire', 'CCONJ')",2,"[(2, 0.2115000956055258), (7, 0.14124828883011298)]"
2807,"('voisin', 'ADJ')",0,"[(0, 0.6825145635306458), (1, 0.15012432692371197)]"
2808,"('voisin', 'NOUN')",3,"[(3, 0.41078478564489324), (9, 0.14316011914337026), (11, 0.13233744466989472)]"
2809,"('voiture', 'NOUN')",11,"[(6, 0.3376437682988684), (11, 0.5956818530363985)]"
2810,"('voix', 'NOUN')",11,"[(6, 0.1858379831159838), (11, 0.6953846932187503)]"
2813,"('volonté', 'NOUN')",6,"[(6, 0.6307086883554296), (11, 0.22828143500594772)]"
2814,"('volume', 'NOUN')",3,"[(3, 0.6571150584781497), (9, 0.24227381474690682)]"
2818,"('vous', 'PRON')",7,"[(3, 0.10751017030152694), (7, 0.17859873798828854)]"
2819,"('voyage', 'NOUN')",9,"[(3, 0.3605785964930061), (9, 0.5548804499908854)]"
2820,"('voyageur', 'NOUN')",3,"[(3, 0.45801335483219174), (9, 0.20352556729229274), (11, 0.13739439355845354)]"
2821,"('vrai', 'ADJ')",2,"[(1, 0.1317358149666261), (2, 0.5071651381594696)]"
2823,"('vue', 'NOUN')",6,"[(6, 0.5767474586470267), (11, 0.2092272774008469)]"
2824,"('véhicule', 'NOUN')",9,"[(3, 0.2458075505044821), (9, 0.6966523884678516)]"
2825,"('vélo', 'NOUN')",9,"[(3, 0.26060377054688744), (9, 0.5440876229377709)]"
2827,"('véritable', 'ADJ')",2,"[(1, 0.10776057604802577), (2, 0.4465416521421944)]"
2829,"('web', 'NOUN')",9,"[(1, 0.1298969791771794), (3, 0.17139735944156945), (9, 0.21783570542029507)]"
2831,"('y', 'PRON')",7,"[(7, 0.23019914340744785), (10, 0.10169727050808958)]"
2832,"('zone', 'NOUN')",6,"[(6, 0.7694740240258262), (11, 0.20199226019396557)]"
2833,"('°', 'NOUN')",3,"[(3, 0.1870595253942587), (10, 0.10272488874779608), (11, 0.12658836087517494)]"
2835,"('Édouard', 'PROPN')",8,"[(7, 0.11337277758659257), (8, 0.3635717165074269)]"
2836,"('Égypte', 'PROPN')",5,"[(5, 0.32412784268447353), (6, 0.18771906043976186), (9, 0.12103200406476684), (11, 0.11989336575182408)]"
2837,"('État', 'NOUN')",9,"[(3, 0.1916207633730277), (6, 0.11150575204332397), (9, 0.4843988505084498)]"
2838,"('États-Unis', 'PROPN')",11,"[(3, 0.18785330151346638), (6, 0.12443508566687383), (9, 0.1421923297137621), (11, 0.24777685836496186)]"
2839,"('à', 'ADP')",2,"[(2, 0.4743044458053167), (7, 0.10216680697879206)]"
2841,"('âgé', 'ADJ')",1,"[(1, 0.5606265807471158), (10, 0.11282248960741773)]"
2842,"('âme', 'NOUN')",6,"[(6, 0.5031969488822459), (11, 0.32500508168193176)]"
2843,"('ça', 'PRON')",7,"[(3, 0.13771528919765436), (7, 0.16147495493929914), (9, 0.10416737598699165), (10, 0.10566177864374744)]"
2844,"('ère', 'NOUN')",6,"[(6, 0.586285075362639), (11, 0.20286216278170707)]"
2845,"('échange', 'NOUN')",3,"[(3, 0.6467907150328082), (9, 0.19569705419739866)]"
2847,"('échec', 'NOUN')",3,"[(3, 0.5476682705833044), (9, 0.28123853951509764)]"
2848,"('échelle', 'NOUN')",6,"[(6, 0.7433035239962138), (11, 0.13974608235874658)]"
2850,"('école', 'NOUN')",6,"[(6, 0.8063165203979148), (11, 0.15178670841486927)]"
2851,"('économie', 'NOUN')",6,"[(6, 0.5863752921244594), (11, 0.256645214886204)]"
2853,"('économiste', 'NOUN')",9,"[(3, 0.31481177435126056), (9, 0.4099347031619232)]"
2855,"('écoute', 'NOUN')",6,"[(6, 0.4315889080917237), (9, 0.15139361238974575), (11, 0.2212196307971171)]"
2856,"('écran', 'NOUN')",9,"[(3, 0.13513377126117052), (9, 0.641948256514955)]"
